 -2.4464210E-03 -5.3876154E-03
 -3.3784127E-03 -8.5203396E-03
 -2.2823999E-02 -1.7496418E-02
 -3.9396686E-03 -1.4866333E-02
 -5.2608360E-05 -1.6637066E-03
  0.0000000E+00 -3.5300944E-03
  0.0000000E+00 -2.4411663E-02
  0.0000000E+00 -2.2487715E-02
  0.0000000E+00  5.0954884E-03
 -1.6772274E-03  1.5933441E-02
 -3.8606105E-03  1.3449683E-02
  0.0000000E+00  2.5017919E-02
 -1.7474983E-02  1.6773758E-02
 -4.7132019E-02 -1.2200403E-02
 -2.8124319E-02 -1.1644205E-02
 -3.9644707E-03  1.5363703E-02
 -9.3164250E-02  1.5957309E-02
 -1.4336286E-02 -4.6769967E-03
 -1.0560305E-02 -1.2422394E-02
 -1.3310771E-02 -1.0357726E-02
 -1.3059312E-03 -5.6389784E-03
 -1.1108184E-04 -1.8141574E-03
 -7.8415331E-05  4.3047438E-03
 -5.6678473E-05  1.6055595E-03
 -8.0605140E-03 -8.2892347E-03
 -1.1568196E-02 -1.4879622E-02
 -4.2808335E-04 -1.0313239E-02
 -9.5915617E-03 -1.6364689E-03
 -1.9939092E-03  1.9859732E-03
  0.0000000E+00 -5.3470889E-03
 -1.6246680E-02 -1.4470802E-02
 -2.2728747E-02 -1.3365677E-03
 -2.9489079E-02  1.6092831E-02
 -2.5021546E-02  1.1664606E-02
 -2.7372405E-02 -8.4144538E-03
 -2.0280341E-02 -1.9327167E-02
 -1.5272581E-02 -2.2145312E-02
  0.0000000E+00 -2.4021359E-02
 -2.5661557E-03 -2.2783387E-02
  0.0000000E+00 -1.2308015E-02
 -6.9315373E-03 -9.3340352E-03
 -2.5378044E-03 -1.4839027E-02
 -2.9593068E-03 -2.0094290E-02
  0.0000000E+00 -2.4272414E-02
  0.0000000E+00 -2.3218606E-02
  0.0000000E+00 -1.6109036E-02
  0.0000000E+00 -8.2828075E-04
  0.0000000E+00  2.1644844E-02
  0.0000000E+00  2.5692161E-02
 -1.6632315E-02  3.7841392E-03
 -3.7825603E-02 -9.0386765E-03
 -4.6353098E-02 -9.3502803E-03
 -3.6412794E-02 -1.6830955E-02
 -1.0439588E-02 -1.6936898E-02
  0.0000000E+00  1.9655782E-03
 -3.8636703E-02  2.0970117E-02
 -9.2217168E-03 -9.9961739E-03
 -8.3628492E-03 -1.0879398E-02
 -1.5398256E-02 -2.6125980E-03
 -9.4400290E-03 -7.5404672E-04
  0.0000000E+00 -4.5654719E-04
 -1.6260498E-04  2.4514217E-03
 -8.5810185E-05  5.2063731E-03
 -5.5802055E-04 -5.4851482E-03
 -5.7748598E-03 -1.9786792E-02
 -1.7121837E-02 -2.1478998E-02
 -5.9023490E-03 -8.2784100E-03
 -4.7047953E-03  7.4830623E-03
 -2.1615147E-03  4.2692595E-03
  0.0000000E+00 -7.6235519E-03
 -2.3701830E-02 -4.9848375E-03
 -2.6912380E-02  1.1526240E-02
 -2.4622370E-02  1.1825340E-02
 -1.5171412E-02 -7.4292207E-03
 -7.3331194E-03 -1.7961757E-02
  0.0000000E+00 -1.7037343E-02
 -4.4726608E-03 -1.8616902E-02
 -4.1565308E-03 -2.3513470E-02
  0.0000000E+00 -2.6820017E-02
 -8.0309622E-04 -2.6456889E-02
 -3.1560154E-03 -2.8305370E-02
  0.0000000E+00 -3.4398593E-02
  0.0000000E+00 -4.0876802E-02
  0.0000000E+00 -3.2164183E-02
  0.0000000E+00 -5.1963273E-03
  0.0000000E+00  1.2914776E-02
 -1.2372306E-02  2.3518253E-02
 -2.8447961E-02  1.4620197E-02
 -5.8727819E-02 -2.1005202E-02
 -6.3280910E-02 -3.0012695E-02
 -3.0723691E-02 -7.1376530E-03
 -2.4380164E-02 -5.2603995E-03
 -3.7782583E-02 -1.3209316E-02
 -1.7421361E-02 -5.3118058E-03
 -8.8567846E-03  8.8179139E-03
 -1.4040275E-02 -1.5610545E-02
 -2.7446744E-03 -8.8771367E-03
 -1.4008372E-02  3.6363623E-03
 -6.7927754E-03  7.9817716E-03
  0.0000000E+00  2.5311764E-03
  0.0000000E+00  2.1269128E-03
 -1.0074476E-04  2.1613427E-03
 -3.9332252E-04 -5.8035976E-03
 -4.4651190E-03 -2.2360431E-02
 -1.3811604E-02 -3.0751370E-02
 -1.5212350E-02 -1.5250764E-02
 -5.0159870E-04  5.8440231E-03
 -4.0537110E-03  1.1988110E-02
 -4.1844333E-03 -4.0360908E-03
 -6.8048211E-03 -1.0851904E-02
 -1.7824233E-02  3.4286059E-03
  0.0000000E+00  4.0451982E-03
  0.0000000E+00 -9.0595223E-03
 -4.4036115E-04 -1.4313831E-02
  0.0000000E+00 -7.3608910E-03
 -1.8624477E-03 -8.8807940E-03
 -2.2364510E-04 -1.6872061E-02
 -1.6099045E-03 -2.7185233E-02
 -3.9970016E-04 -4.0932711E-02
  0.0000000E+00 -4.8160471E-02
  0.0000000E+00 -5.2249916E-02
  0.0000000E+00 -5.0839800E-02
  0.0000000E+00 -2.9871233E-02
  0.0000000E+00 -6.3917846E-03
 -3.4993250E-02  3.0485360E-04
 -4.6146154E-02 -3.2334265E-03
 -5.9423104E-02 -2.6050121E-02
 -7.4232265E-02 -5.0440159E-02
 -5.1799364E-02 -3.0855307E-02
 -1.9401820E-02  1.4446973E-04
 -4.4356517E-02 -9.2626247E-04
 -5.1873282E-02 -9.2220353E-03
 -2.9047320E-02 -5.0396887E-03
 -1.0199933E-02 -1.7337000E-03
 -1.4015230E-02 -1.2906491E-02
 -5.0084689E-04 -6.6979919E-03
 -4.7154017E-03  3.2608232E-03
 -4.5920024E-03  1.1192298E-02
  0.0000000E+00  7.2345622E-03
  0.0000000E+00  2.5006365E-03
  0.0000000E+00 -1.5182218E-03
 -2.8653257E-04 -1.1050083E-02
 -3.9353371E-03 -2.4140760E-02
 -7.3733460E-03 -2.6212687E-02
 -1.9051360E-02 -1.4986647E-02
 -1.4084704E-02  2.4567102E-03
 -1.5464299E-02  8.5033756E-03
 -2.6058550E-03 -8.0839917E-03
  0.0000000E+00 -1.6922038E-02
  0.0000000E+00 -9.4260869E-04
  0.0000000E+00  1.6944652E-03
  0.0000000E+00 -1.2744888E-02
  0.0000000E+00 -1.0412936E-02
  0.0000000E+00 -1.8404879E-03
  0.0000000E+00 -4.6684761E-03
 -1.4084980E-03 -1.2071895E-02
 -2.4431853E-03 -1.8645000E-02
 -8.3429849E-04 -3.0162623E-02
  0.0000000E+00 -4.3777201E-02
  0.0000000E+00 -5.1892072E-02
  0.0000000E+00 -4.2218439E-02
 -1.7899449E-04 -2.7378034E-02
 -4.3950614E-02 -2.1939483E-02
 -7.9122536E-02 -2.9395966E-02
 -8.5767061E-02 -4.9888160E-02
 -7.6454028E-02 -6.7606546E-02
 -6.7700230E-02 -5.8523457E-02
 -4.8894290E-02 -2.5877599E-02
 -4.4425864E-02 -7.7106869E-03
 -5.5336058E-02 -8.0862986E-03
 -5.5747751E-02 -7.5894762E-03
 -3.0482491E-02 -6.1524188E-04
 -2.0596312E-02 -3.1166801E-03
 -1.6854439E-02 -6.2331683E-03
 -8.4681995E-03  2.2663496E-04
  0.0000000E+00 -1.1063667E-03
 -4.5132870E-03  4.9375640E-03
 -2.7434556E-03  9.9290311E-03
  0.0000000E+00  8.5467892E-03
  0.0000000E+00 -9.8789937E-04
  0.0000000E+00 -1.5160494E-02
 -2.0633889E-03 -1.8746564E-02
 -1.5990172E-02 -1.0949992E-02
 -2.2891333E-02 -1.3331802E-03
 -2.7779181E-02  5.3993412E-03
 -2.8491734E-02 -4.2645301E-04
 -2.7869212E-02 -9.4379308E-03
 -7.8506954E-03 -1.4472361E-02
  0.0000000E+00 -2.1495693E-03
  0.0000000E+00  1.5272691E-03
  0.0000000E+00 -8.1311502E-03
  0.0000000E+00 -4.4778977E-03
  0.0000000E+00  5.5826814E-03
 -2.4482867E-04  2.4037582E-03
 -2.6206889E-03 -6.1414409E-03
 -1.4349195E-03 -2.2714126E-03
 -8.2355185E-04  2.2926528E-03
  0.0000000E+00 -4.8476009E-05
 -1.2569809E-02 -6.0716663E-03
 -4.2759612E-02 -5.8386102E-03
 -7.2862856E-02 -1.1725560E-02
 -9.4211750E-02 -3.7155665E-02
 -0.1177879     -6.1665289E-02
 -0.1140445     -7.5855620E-02
 -8.6289749E-02 -7.2770014E-02
 -7.1109831E-02 -5.0103344E-02
 -6.3208796E-02 -2.5766551E-02
 -6.4680129E-02 -1.9683274E-02
 -6.3500524E-02 -1.8941769E-02
 -5.5211399E-02 -9.0969978E-03
 -2.6666407E-02  2.2183205E-03
 -1.9765900E-02  2.3647547E-03
 -1.4520767E-02 -4.8791762E-03
 -3.7495687E-03  7.7344542E-03
 -4.5363437E-03  8.1659865E-04
  0.0000000E+00  1.9773273E-04
 -1.7506378E-02  8.3051519E-03
 -8.2920063E-03  1.6658062E-02
  0.0000000E+00  7.5692264E-03
  0.0000000E+00 -8.2893539E-03
 -4.3998226E-03 -4.4697635E-03
 -8.6635416E-03  8.9826034E-03
 -2.2488635E-02  2.0129180E-02
 -2.7666345E-02  1.8058632E-02
 -3.3555325E-02  7.0421235E-03
 -2.7015844E-02 -4.0551909E-04
 -8.9610331E-03 -1.1645799E-03
  0.0000000E+00  1.0083973E-03
  0.0000000E+00  2.5628108E-04
  0.0000000E+00  2.4595014E-03
  0.0000000E+00  1.2967259E-02
  0.0000000E+00  2.2040814E-02
 -6.9025368E-04  1.9755585E-02
 -1.3915248E-03  1.9899094E-02
 -5.4211676E-04  3.1459421E-02
 -4.8880000E-03  4.6265185E-02
 -1.8527206E-02  6.4195164E-02
 -5.5560756E-02  6.9866344E-02
 -9.3525723E-02  6.1534893E-02
 -0.1179859      3.0093657E-02
 -0.1304156     -2.1990739E-02
 -0.1428523     -5.7103612E-02
 -0.1318775     -5.7891253E-02
 -9.9641621E-02 -4.2211842E-02
 -9.4037056E-02 -2.9933590E-02
 -8.6991161E-02 -1.9908700E-02
 -7.5702377E-02 -1.9430775E-02
 -6.9787525E-02 -2.0815736E-02
 -5.3042289E-02 -1.0758905E-02
 -1.9714653E-02  1.3856621E-03
 -1.5802996E-02  1.2706695E-03
 -1.5199622E-02 -1.3593271E-02
 -3.4843241E-03  8.6042657E-03
 -2.3853118E-03  1.0115320E-02
 -2.1817569E-04  5.4312870E-03
 -1.2381743E-03  5.8799293E-03
 -1.6620994E-02  1.5537683E-02
  0.0000000E+00  1.4607891E-02
  0.0000000E+00  8.1727840E-03
 -6.6787866E-04  1.1748156E-02
 -2.0064537E-03  2.5372917E-02
 -2.0716488E-03  3.0303087E-02
  0.0000000E+00  2.9489454E-02
 -1.8522222E-02  2.5516346E-02
 -1.6400723E-02  2.3350626E-02
  0.0000000E+00  1.3661815E-02
  0.0000000E+00  5.8159311E-03
  0.0000000E+00  5.9253504E-03
  0.0000000E+00  1.1538426E-02
  0.0000000E+00  2.7213831E-02
  0.0000000E+00  3.7542336E-02
  0.0000000E+00  4.3112122E-02
 -6.4583241E-05  5.2474994E-02
 -8.8428641E-03  7.0611566E-02
 -3.7160705E-04  8.7484941E-02
 -3.1537332E-02  0.1033003    
 -5.8183927E-02  0.1154149    
 -8.9892916E-02  0.1077143    
 -0.1175570      7.0436180E-02
 -0.1330742      1.6435832E-02
 -0.1332673     -1.2215571E-02
 -0.1256467     -6.8885675E-03
 -0.1217768      2.6049586E-03
 -0.1093190      2.4559763E-03
 -9.0690933E-02 -2.5456331E-03
 -7.4456483E-02 -9.5532238E-03
 -6.4847142E-02 -1.1650690E-02
 -4.5853268E-02 -6.8827234E-03
 -1.5824065E-02 -1.3839190E-03
 -1.1109237E-02 -9.5437439E-03
 -5.5763386E-03 -2.2016581E-02
 -4.2824312E-03  7.6127499E-03
 -1.1657471E-02  1.8043907E-02
 -8.7559660E-04  1.0180742E-02
  0.0000000E+00  2.8648342E-03
  0.0000000E+00  6.9121351E-03
 -7.9095745E-03  1.0530138E-02
 -9.8675024E-05  1.1282291E-02
  0.0000000E+00  1.9303819E-02
 -4.2958616E-04  2.0408956E-02
  0.0000000E+00  2.2351190E-02
 -2.1753560E-03  2.7633052E-02
 -2.0200525E-04  3.6345664E-02
  0.0000000E+00  4.2135157E-02
  0.0000000E+00  2.6251514E-02
  0.0000000E+00  6.3555851E-03
  0.0000000E+00  3.4111650E-03
  0.0000000E+00  1.6618010E-02
  0.0000000E+00  3.2627188E-02
  0.0000000E+00  4.2065006E-02
 -3.0543725E-04  4.6499562E-02
 -3.7995002E-03  5.6470446E-02
 -5.3765526E-04  8.2760721E-02
  0.0000000E+00  9.3943171E-02
 -2.4092944E-02  8.8874593E-02
 -4.2180613E-02  8.5621834E-02
 -6.8852849E-02  8.6071923E-02
 -0.1010113      7.0971936E-02
 -0.1069566      3.5846118E-02
 -0.1007187      1.9294126E-02
 -0.1116137      2.9784206E-02
 -0.1140593      4.0059585E-02
 -0.1107513      2.5724733E-02
 -8.5395679E-02  5.5880127E-03
 -6.3286513E-02 -1.1996110E-03
 -5.1125977E-02 -2.6695349E-03
 -2.9186638E-02  1.0726666E-03
 -9.2137763E-03  1.1515750E-03
 -1.0561769E-02 -1.5729493E-02
  0.0000000E+00 -2.1841343E-02
  0.0000000E+00  3.7772383E-03
 -1.9709904E-02  1.7860008E-02
 -1.0101709E-03  9.3825860E-03
 -1.2223045E-03 -2.7449268E-03
 -1.5613338E-03 -9.4763073E-04
 -4.5405985E-03  2.3757527E-03
 -9.5597301E-03  3.6468075E-03
  0.0000000E+00  3.2195537E-03
  0.0000000E+00  1.1693665E-03
  0.0000000E+00  7.3732673E-03
  0.0000000E+00  2.1032590E-02
  0.0000000E+00  3.6845077E-02
  0.0000000E+00  4.1227873E-02
 -1.6822704E-04  2.7851656E-02
 -6.1001178E-05  3.0723878E-03
  0.0000000E+00 -3.6717113E-03
  0.0000000E+00  1.4836797E-02
  0.0000000E+00  4.6274647E-02
 -4.0651010E-03  5.0748438E-02
 -1.4271939E-02  3.2802340E-02
 -1.6715262E-02  3.6276612E-02
 -1.3141408E-02  5.6715537E-02
 -1.9587046E-02  5.5379663E-02
 -2.7595062E-02  3.4915384E-02
 -4.5506392E-02  3.0508570E-02
 -7.2767504E-02  4.1833308E-02
 -8.5551545E-02  4.0060479E-02
 -8.0251440E-02  2.6206063E-02
 -8.2585894E-02  2.5206430E-02
 -8.9933075E-02  4.0290151E-02
 -9.9421084E-02  4.2699471E-02
 -9.1824003E-02  2.5329830E-02
 -7.6825261E-02  6.2258597E-03
 -5.3030223E-02  1.4872698E-05
 -2.9605156E-02  2.4472955E-03
 -5.0009047E-03  8.3469627E-03
  0.0000000E+00  9.0854187E-03
 -7.3948759E-03 -1.1853634E-02
  0.0000000E+00 -8.4554143E-03
 -4.1983233E-04 -4.7890875E-03
 -1.0462803E-02  4.3889610E-03
 -9.5683020E-03  3.7952508E-03
 -7.7452214E-04 -6.5150154E-03
 -7.6349187E-03 -8.9395968E-03
 -6.1809723E-03 -3.2807225E-03
 -1.0576732E-02 -4.0438138E-03
 -2.3406351E-03 -1.5349421E-02
  0.0000000E+00 -1.7188568E-02
  0.0000000E+00 -2.0086151E-03
  0.0000000E+00  1.6935211E-02
  0.0000000E+00  2.6044974E-02
  0.0000000E+00  2.5516028E-02
  0.0000000E+00  1.0251731E-02
  0.0000000E+00 -2.9261741E-03
 -2.4991732E-05  5.9757434E-04
 -1.1317412E-04  2.5440626E-02
 -7.1684539E-05  5.7449862E-02
  0.0000000E+00  6.5416560E-02
 -1.0376769E-02  3.3347338E-02
 -3.5480130E-02  6.1640698E-03
 -5.2577641E-02  5.7209730E-03
 -5.7326593E-02 -2.3682946E-03
 -5.2872069E-02 -7.0480513E-03
 -6.2712759E-02  5.5498847E-05
 -8.3072893E-02  5.5789188E-03
 -8.2679324E-02  3.9698500E-03
 -6.4970687E-02  7.4898321E-03
 -6.7702241E-02  1.8614877E-02
 -8.3150819E-02  2.7893130E-02
 -8.6729228E-02  2.1201529E-02
 -8.1770003E-02  6.2109125E-03
 -5.8499735E-02 -1.1308570E-03
 -2.8590849E-02 -5.0548918E-04
 -1.2341335E-02  3.2058056E-03
  0.0000000E+00  1.3246907E-02
  0.0000000E+00  1.2491931E-02
  0.0000000E+00 -7.3842457E-03
  0.0000000E+00  4.1973214E-03
  0.0000000E+00 -1.2421681E-02
  0.0000000E+00 -7.0198658E-03
 -1.1128991E-02 -6.4983903E-03
  0.0000000E+00 -1.1114684E-02
 -1.2259713E-03 -1.5126866E-02
 -1.9009665E-02 -1.0753003E-02
 -4.2270506E-03 -8.5295020E-03
 -7.4118539E-03 -1.1377762E-02
 -1.0019753E-03 -1.4782080E-02
  0.0000000E+00 -6.5312600E-03
  0.0000000E+00  6.1013745E-03
  0.0000000E+00  1.1923369E-02
  0.0000000E+00  7.6485547E-04
  0.0000000E+00 -9.8267850E-03
  0.0000000E+00 -7.5558787E-03
  0.0000000E+00  1.1545187E-02
 -2.8243265E-04  3.8074374E-02
 -1.2811358E-03  6.2488940E-02
 -1.1116342E-03  7.6405495E-02
 -3.5649028E-02  3.9475556E-02
 -7.4419364E-02 -1.7692154E-02
 -9.1864578E-02 -3.4452856E-02
 -8.1983611E-02 -2.4796465E-02
 -7.6147929E-02 -2.0826140E-02
 -8.6466484E-02 -1.9460615E-02
 -9.7012065E-02 -1.3962114E-02
 -8.1969701E-02 -1.1095414E-02
 -6.3112408E-02 -4.4588344E-03
 -6.1476640E-02  2.1480008E-03
 -7.5981192E-02  4.9565569E-03
 -8.9154713E-02 -3.9293142E-03
 -7.5114027E-02 -1.6155371E-02
 -3.7106782E-02 -1.5484752E-02
 -1.2306444E-02 -8.0976868E-03
 -1.6019584E-04  3.3448511E-03
  0.0000000E+00  1.1271853E-02
  0.0000000E+00  6.6997460E-03
  0.0000000E+00 -5.2738744E-03
  0.0000000E+00  7.6812268E-03
  0.0000000E+00 -1.5866997E-02
  0.0000000E+00 -1.0835165E-02
 -2.9046435E-04 -6.4211818E-03
  0.0000000E+00 -1.7861228E-02
 -8.2465319E-04 -2.4333125E-02
 -3.8442162E-03 -1.8071173E-02
 -1.0982111E-02 -3.8339032E-03
 -9.5291566E-03  4.1939318E-03
 -3.0228663E-03  3.2202937E-03
  0.0000000E+00 -6.3827471E-03
  0.0000000E+00 -1.2319509E-02
  0.0000000E+00 -1.0500466E-02
  0.0000000E+00 -1.0977414E-02
  0.0000000E+00 -1.3846223E-02
  0.0000000E+00 -9.0440633E-03
  0.0000000E+00  2.3308904E-03
  0.0000000E+00  2.1432651E-02
 -1.0916202E-02  5.4012399E-02
 -6.0792961E-03  7.0269160E-02
 -5.5446349E-02  3.2316420E-02
 -9.6189462E-02 -2.4274502E-02
 -9.1011181E-02 -3.2291751E-02
 -8.2764164E-02 -2.4096491E-02
 -8.6600661E-02 -2.7198441E-02
 -9.7644225E-02 -2.5303107E-02
 -0.1006698     -1.3415569E-02
 -9.1949724E-02 -1.1278332E-02
 -6.6464417E-02 -1.6131470E-02
 -6.3071556E-02 -1.6195683E-02
 -7.7044107E-02 -1.8153995E-02
 -8.1634142E-02 -1.8930212E-02
 -6.5130301E-02 -2.6542349E-02
 -2.8562589E-02 -2.5569595E-02
 -4.2783162E-03 -1.5715953E-02
 -2.0600543E-03 -2.0813120E-03
 -1.5826906E-03  4.8300028E-03
  0.0000000E+00 -1.0765428E-03
  0.0000000E+00 -8.1475818E-04
 -4.0639010E-03  1.5698552E-02
  0.0000000E+00 -1.4838189E-02
  0.0000000E+00 -1.3051754E-02
 -4.9578124E-05 -3.5741935E-03
  0.0000000E+00 -8.6677466E-03
 -3.3581135E-04 -2.8582502E-02
 -9.9455821E-04 -2.4666000E-02
 -1.5531970E-02  1.7732030E-03
 -9.0950709E-03  1.3806387E-02
 -4.2239018E-03  5.6992220E-03
  0.0000000E+00 -5.2751321E-03
  0.0000000E+00 -2.1179939E-02
  0.0000000E+00 -2.7249549E-02
  0.0000000E+00 -1.0960296E-02
  0.0000000E+00  3.3210767E-03
  0.0000000E+00 -9.2921788E-03
  0.0000000E+00 -3.4441732E-02
 -1.2536584E-02 -2.5208874E-02
 -1.3358210E-03  1.6145213E-02
 -1.9789353E-02  4.0643040E-02
 -6.6623904E-02  8.5934112E-03
 -8.3793372E-02 -2.5778988E-02
 -7.6467484E-02 -3.1383749E-02
 -6.6387661E-02 -3.0982213E-02
 -7.0730835E-02 -2.8954701E-02
 -8.3268121E-02 -1.5560331E-02
 -9.4055988E-02 -5.8354698E-03
 -9.6799903E-02 -1.6356908E-02
 -8.6968891E-02 -2.9863330E-02
 -7.7572286E-02 -3.4699041E-02
 -7.1016632E-02 -2.7139394E-02
 -6.7987502E-02 -2.1397933E-02
 -4.8135269E-02 -2.2479050E-02
 -2.7126594E-02 -2.3227494E-02
 -9.2408722E-03 -1.6205931E-02
  0.0000000E+00 -9.1842664E-03
 -4.9786819E-03 -3.4822717E-03
 -2.4047104E-04 -3.9149397E-03
  0.0000000E+00  5.9609865E-03
 -1.1982720E-02  2.4264429E-02
  0.0000000E+00 -1.1626514E-02
  0.0000000E+00 -1.6024532E-02
  0.0000000E+00 -3.8535980E-04
  0.0000000E+00  4.9534366E-03
  0.0000000E+00 -1.3243010E-02
 -2.9996393E-04 -2.0621119E-02
 -6.4814002E-03 -3.1647084E-03
 -1.0090418E-02  4.7380659E-03
 -3.8184491E-03 -5.1357849E-03
  0.0000000E+00 -1.0278283E-02
  0.0000000E+00 -1.1369976E-02
  0.0000000E+00 -1.1506763E-02
  0.0000000E+00 -1.1156115E-03
  0.0000000E+00  1.1117792E-02
  0.0000000E+00 -9.8006185E-03
  0.0000000E+00 -5.4638043E-02
 -1.2155361E-02 -6.5929681E-02
  0.0000000E+00 -2.8484836E-02
 -2.9471608E-02 -1.1542365E-02
 -6.8576857E-02 -2.9112214E-02
 -7.6022424E-02 -4.4996619E-02
 -6.1521214E-02 -4.3456528E-02
 -4.1548073E-02 -3.7397686E-02
 -3.7838921E-02 -2.5091747E-02
 -5.3227801E-02 -1.1124416E-02
 -7.7098496E-02 -1.3143451E-02
 -0.1002962     -2.7347296E-02
 -0.1059900     -3.6308803E-02
 -9.0814315E-02 -3.3193532E-02
 -6.6396065E-02 -2.6241885E-02
 -5.0647445E-02 -1.8961541E-02
 -3.6114305E-02 -1.9373884E-02
 -2.0150835E-02 -1.5829273E-02
 -1.6753476E-02 -1.1337575E-02
 -1.3376835E-02 -1.2543448E-02
 -6.5587321E-03 -6.8714707E-03
 -8.0206199E-03 -6.2450022E-04
 -1.9453263E-03  7.4820262E-03
 -3.5158135E-03  2.5091810E-02
  0.0000000E+00 -1.3342426E-02
  0.0000000E+00 -1.2041838E-02
  0.0000000E+00  7.6005426E-03
  0.0000000E+00  1.6545273E-02
  0.0000000E+00  4.1293246E-03
 -1.8647150E-05 -7.9908613E-03
 -7.3726750E-03 -4.0004756E-03
 -5.9723045E-04 -8.1503037E-03
  0.0000000E+00 -1.4221177E-02
  0.0000000E+00 -7.5940783E-03
  0.0000000E+00  1.3840691E-02
  0.0000000E+00  2.6292952E-02
  0.0000000E+00  1.8083045E-02
  0.0000000E+00  9.0377260E-04
  0.0000000E+00 -7.4888943E-03
  0.0000000E+00 -2.5596829E-02
  0.0000000E+00 -4.7005206E-02
  0.0000000E+00 -5.4246813E-02
 -5.3588953E-02 -5.6647405E-02
 -8.2450315E-02 -6.5912470E-02
 -7.2896063E-02 -6.7707330E-02
 -4.6025965E-02 -5.3173147E-02
 -4.4072378E-02 -3.3117626E-02
 -2.2841649E-02 -2.2659697E-02
 -3.0982314E-02 -2.4752283E-02
 -6.8697020E-02 -3.0390469E-02
 -9.9467166E-02 -3.2289270E-02
 -0.1026009     -2.4861000E-02
 -8.5566275E-02 -1.6910704E-02
 -6.0252715E-02 -1.4961195E-02
 -4.6601869E-02 -1.9698437E-02
 -3.0834293E-02 -1.9137131E-02
 -2.6156895E-02 -1.3504825E-02
 -2.1886488E-02 -9.8219803E-03
 -1.6784932E-02 -9.4737075E-03
 -1.1897486E-02 -2.1921652E-03
 -1.5252406E-02  5.5789193E-03
 -8.9109940E-03  1.0962838E-03
 -2.7802199E-04  1.8836789E-02
  0.0000000E+00 -1.0435364E-02
  0.0000000E+00 -1.0379499E-03
  0.0000000E+00  1.5470494E-02
  0.0000000E+00  2.1400165E-02
  0.0000000E+00  1.2025611E-02
  0.0000000E+00  3.2278483E-03
 -5.4893558E-06  3.3780385E-03
 -2.8556801E-04  4.6224604E-04
  0.0000000E+00 -2.6400187E-03
  0.0000000E+00  1.2735588E-02
  0.0000000E+00  4.0978204E-02
  0.0000000E+00  4.9353890E-02
  0.0000000E+00  2.8721204E-02
 -4.9258382E-05  1.0942892E-02
 -3.8099445E-03  2.5277305E-02
 -8.6366087E-03  3.3896636E-02
 -2.7723329E-02  1.0216711E-02
 -6.2018175E-02 -1.6610835E-02
 -9.2372634E-02 -3.8338054E-02
 -9.9694766E-02 -6.4444788E-02
 -8.7751083E-02 -6.4075783E-02
 -7.6956749E-02 -4.3838792E-02
 -3.6789238E-02 -2.8713303E-02
 -2.2052657E-02 -3.0541139E-02
 -2.4309607E-02 -3.3677645E-02
 -6.6405907E-02 -2.8752198E-02
 -8.4502414E-02 -1.9445879E-02
 -8.5161865E-02 -4.2758817E-03
 -7.0764013E-02  7.4250059E-04
